# Constructed from biom file
#OTU ID	3445-113-MS28F	3445-116-MS28F	3445-117-MS28F	3445-198-MS28F	3445-218-MS28F	3445-220-MS28F	3445-221-MS28F	3445-227-MS28F	3445-228-MS28F	3445-230-MS28F	3445-232-MS28F	3445-233-MS28F	3445-235-MS28F	3445-237-MS28F	3445-238-MS28F	3445-240-MS28F	3445-242-MS28F	3445-243-MS28F	3445-245-MS28F	3445-246-MS28F	3445-248-MS28F	3445-250-MS28F	3445-251-MS28F	3445-253-MS28F	3445-254-MS28F	3445-256-MS28F	3445-258-MS28F	3445-259-MS28F	3445-260-MS28F	3445-272-MS28F	3445-273-MS28F	3445-276-MS28F	3445-277-MS28F	3445-278-MS28F	3445-280-MS28F	3445-281-MS28F	3445-283-MS28F	3445-285-MS28F	3445-286-MS28F	3445-289-MS28F	3445-290-MS28F	3445-291-MS28F	3445-294-MS28F	3445-295-MS28F	3445-297-MS28F	3445-298-MS28F	3445-299-MS28F	3445-300-MS28F	3445-302-MS28F	3445-304-MS28F	3445-305-MS28F	3446-306-MS28F	3446-308-MS28F	3446-310-MS28F	3446-314-MS28F	3446-315-MS28F	3446-316-MS28F	3446-318-MS28F	3446-320-MS28F	3446-321-MS28F	3446-323-MS28F	3446-324-MS28F	3446-325-MS28F	3446-327-MS28F	3446-329-MS28F	3446-330-MS28F	3446-346-MS28F	3446-347-MS28F	3446-348-MS28F	3446-352-MS28F	3446-353-MS28F	3446-358-MS28F	3446-361-MS28F	3446-367-MS28F	3446-368-MS28F	3446-369-MS28F	3446-373-MS28F	3446-374-MS28F	3446-376-MS28F	3446-378-MS28F	3446-380-MS28F	3446-394-MS28F	3446-395-MS28F	3446-396-MS28F	3446-398-MS28F	3446-400-MS28F	3446-401-MS28F	3446-414-MS28F	3446-417-MS28F	3446-423-MS28F	3446-425-MS28F	3446-426-MS28F	3446-428-MS28F	3446-430-MS28F	3446-431-MS28F	3446-432-MS28F	3446-433-MS28F	3446-434-MS28F	3446-436-MS28F	3446-437-MS28F	3446-439-MS28F	3446-441-MS28F	3446-442-MS28F	3446-449-MS28F	3446-450-MS28F	3446-461-MS28F	3446-462-MS28F	3446-463-MS28F	3446-464-MS28F	3446-465-MS28F	3446-467-MS28F	3446-468-MS28F	3446-470-MS28F	3446-476-MS28F	3446-478-MS28F	3446-479-MS28F	3446-481-MS28F	3446-486-MS28F	3446-487-MS28F	3446-491-MS28F	3446-495-MS28F	3446-498-MS28F	3446-500-MS28F	3446-507-MS28F	3446-509-MS28F	3446-510-MS28F	3446-513-MS28F	3446-514-MS28F	3446-515-MS28F	3446-516-MS28F	3446-518-MS28F	3446-519-MS28F	3446-520-MS28F	3446-522-MS28F	3446-523-MS28F	3446-524-MS28F	3446-525-MS28F	3446-527-MS28F	3446-528-MS28F	3446-530-MS28F	3446-532-MS28F	3446-533-MS28F	3446-535-MS28F	3446-536-MS28F	3446-538-MS28F	3446-539-MS28F	3446-540-MS28F	3446-542-MS28F	3446-545-MS28F	3446-547-MS28F	3446-550-MS28F	3446-551-MS28F	3446-552-MS28F	3446-554-MS28F	3446-556-MS28F	3446-570-MS28F	3446-571-MS28F	3446-573-MS28F	3446-575-MS28F	3446-576-MS28F	3446-578-MS28F	3446-579-MS28F	3446-581-MS28F	3446-582-MS28F	3446-584-MS28F	3446-586-MS28F	3446-587-MS28F	3446-589-MS28F	3446-591-MS28F	3446-592-MS28F	3446-594-MS28F	3446-595-MS28F	3446-596-MS28F	3446-597-MS28F	3446-599-MS28F	3446-601-MS28F	3446-602-MS28F	3446-604-MS28F	3446-605-MS28F	3446-606-MS28F	3446-607-MS28F	3446-608-MS28F	3446-610-MS28F	3446-620-MS28F	3446-621-MS28F
d729a1b4bf7b36871c80c9e74173f6b8	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	268.0	0.0	0.0	29.0	0.0	10188.0	39698.0	12683.0	61743.0	30.0	412.0	1091.0	847.0	73.0	17.0	1768.0	19202.0	14.0	0.0	0.0	0.0	0.0	12448.0	18024.0	30475.0	33189.0	40903.0	15985.0	0.0	61.0	0.0	31562.0	5844.0	10488.0	0.0	0.0	0.0	0.0	0.0	134.0	63166.0	22554.0	45.0	77.0	37.0	0.0	18466.0	25730.0	35196.0	71.0	45.0	0.0	63307.0	25800.0	29558.0	0.0	0.0	69.0	0.0	82.0	55.0	37.0	46447.0	19139.0	38.0	0.0	0.0	11.0	66.0	200.0	106.0	66.0	0.0	104.0	0.0	131.0	105.0	25192.0	27837.0	152854.0	28657.0	0.0	49.0	54.0	68.0	413.0	1284.0	42.0	0.0	56.0	39.0	30658.0	19678.0	25135.0	20816.0	13.0	107.0	33060.0	84302.0	22813.0	33553.0	16464.0	9709.0	527.0	670.0	162.0	46.0	21731.0	29916.0	0.0	0.0	30.0	0.0	0.0	1731.0	1086.0	101.0	93.0	0.0	97.0	138.0	11060.0	5962.0	7814.0	1374.0	51.0	141.0	147.0	713.0	0.0	202.0	82.0	0.0	0.0	0.0	0.0	3707.0	5647.0	9049.0	23275.0	19445.0	0.0	38.0	39263.0	54294.0	54908.0	21.0	0.0	0.0	34563.0	46450.0	0.0	0.0	45.0	50.0	31086.0	23342.0	59564.0	45757.0	33114.0	72674.0	90505.0	77633.0	69.0	61.0	100.0	63130.0	64928.0	71353.0	0.0	0.0
4f55005862174e7ffbfeef44a0557494	12337.0	26208.0	22209.0	53246.0	11808.0	5874.0	20320.0	39872.0	6014.0	6925.0	51942.0	41136.0	59275.0	27122.0	51620.0	66239.0	31330.0	127.0	67.0	74.0	60.0	110.0	36999.0	0.0	0.0	0.0	0.0	13894.0	27983.0	0.0	48.0	19607.0	13527.0	14473.0	39201.0	36671.0	38167.0	7639.0	4719.0	8.0	79.0	0.0	0.0	40.0	0.0	0.0	36.0	685.0	0.0	0.0	0.0	86809.0	78256.0	47767.0	100.0	0.0	25.0	16916.0	6189.0	13279.0	0.0	50.0	0.0	8070.0	5485.0	5525.0	113.0	53.0	69.0	0.0	40.0	35.0	0.0	0.0	0.0	21.0	3244.0	806.0	0.0	65.0	0.0	0.0	111.0	92.0	0.0	0.0	0.0	24015.0	21575.0	37667.0	28197.0	16.0	28.0	71.0	0.0	0.0	0.0	0.0	84.0	0.0	0.0	15670.0	8500.0	111.0	0.0	0.0	0.0	0.0	0.0	4.0	93.0	0.0	38.0	84.0	0.0	0.0	0.0	0.0	0.0	19963.0	35.0	2149.0	6756.0	37985.0	49331.0	0.0	0.0	117.0	904.0	79.0	39473.0	57797.0	0.0	196.0	119.0	234.0	66.0	65.0	30083.0	21590.0	12777.0	14720.0	87.0	29.0	115.0	10553.0	10350.0	2490.0	6180.0	14090.0	0.0	0.0	0.0	0.0	0.0	28222.0	33989.0	53.0	0.0	0.0	65809.0	54158.0	53414.0	944.0	1095.0	38561.0	71828.0	56251.0	73362.0	2168.0	1032.0	0.0	0.0	0.0	310.0	185.0	93.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8d03683ed91de7437ac6cb65e41a8d3b	0.0	0.0	48.0	0.0	501.0	105.0	401.0	0.0	0.0	121.0	0.0	0.0	161.0	34.0	0.0	0.0	7.0	19337.0	960.0	0.0	0.0	170.0	179.0	2902.0	0.0	0.0	0.0	0.0	143.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	79.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12349.0	4937.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9536.0	26236.0	63085.0	0.0	0.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	27542.0	29038.0	14375.0	19208.0	0.0	0.0	0.0	0.0	34271.0	24842.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	129.0	0.0	0.0	0.0	11207.0	0.0	0.0	0.0	0.0	0.0	15274.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	3583.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62783.0	44274.0
ba9213345e8c1006e8b9049d6b5463bb	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	12548.0	24213.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1767.0	595.0	1418.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3596.0	4114.0	6128.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2997.0	5928.0	0.0	0.0	0.0	0.0	11172.0	5920.0	0.0	0.0	0.0	0.0	7960.0	34259.0	9617.0	9627.0	11021.0	5877.0	31935.0	31195.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	8568.0	17486.0	36270.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4033.0	0.0	0.0	0.0	11681.0	11008.0	7490.0	0.0	0.0	0.0	0.0	0.0	18209.0	27747.0	43592.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3f08011c5b80142fe383ba0d351482b7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4029.0	10995.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9394.0	2723.0	4718.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0	840.0	5804.0	0.0	0.0	0.0	0.0	0.0	0.0	4857.0	3963.0	0.0	0.0	621.0	4345.0	0.0	0.0	5426.0	4761.0	15804.0	16028.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1593.0	3152.0	6495.0	0.0	0.0	0.0	0.0	0.0	6857.0	11014.0	7143.0	1118.0	0.0	0.0	0.0	3996.0	3499.0	3034.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17175.0	23910.0	25797.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29018.0	21560.0	15120.0	0.0	0.0	0.0	0.0	0.0	0.0	12289.0	12678.0	14004.0	0.0	0.0
1ca9da308d4b7e4a0553efb811086b9f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14571.0	0.0	0.0	0.0	28043.0	12221.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1207.0	792.0	1460.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	470.0	768.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68773.0	21838.0	0.0	0.0	309.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2107.0	509.0	0.0	0.0	0.0	0.0	0.0	13248.0	0.0	68.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	273.0	223.0	219.0	0.0	851.0	0.0	0.0	0.0	0.0	0.0	0.0	5327.0	1412.0	31528.0	31640.0	815.0	1111.0	1613.0	0.0	0.0	0.0	4415.0	8088.0	206.0	383.0	311.0	0.0	0.0	0.0	0.0	1019.0	326.0	980.0	0.0	0.0	0.0	1176.0	1870.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3b447a519d2ed9e829589f0c18c4668c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1718.0	0.0	0.0	28.0	327.0	0.0	0.0	0.0	3015.0	46879.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	407.0	0.0	14.0	0.0	0.0	0.0	53.0	49.0	0.0	0.0	119.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	105.0	3917.0	4993.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2771.0	11032.0	7441.0	22.0	16.0	0.0	665.0	260.0	714.0	341.0	3036.0	0.0	0.0	0.0	9474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	404.0	27817.0	0.0	0.0	0.0	0.0	0.0	0.0	63125.0	27047.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4156.0	391.0	0.0	38.0	0.0	11.0	14251.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1677.0	0.0	0.0	0.0	0.0	0.0	67.0	4947.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67ee8db10bee61ed61ed61e43a842af3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25341.0	38448.0	29514.0	0.0	0.0	210.0	364.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	22651.0	9383.0	15772.0	0.0	0.0	0.0	0.0	0.0	0.0	11126.0	4091.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5916.0	18439.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7997.0	7535.0	6057.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20432.0	16719.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f8d2b5f703ed214184434ad4f3e55e18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	158.0	146.0	3343.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28177.0	5599.0	3072.0	3057.0	1915.0	0.0	0.0	5254.0	7874.0	6519.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6877.0	4623.0	18006.0	28252.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134.0	0.0	0.0	0.0	28366.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	58.0	17259.0	43444.0	13922.0	48.0	0.0	0.0	242.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12432.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f226aaa333c7f0c43faef856bfc15d1b	0.0	0.0	0.0	214.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5439.0	8474.0	7138.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8984.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28436.0	64418.0	20439.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
