sampleID,read_count,Lactobacillus_crispatus,Lactobacillus_iners,Lactobacillus_jensenii,Gardnerella_vaginalis,g_Lactobacillus,g_Bifidobacterium,Atopobium_vaginae,Lactobacillus_gasseri,Gardnerella_bacterium,Prevotella_timonensis,g_Streptococcus,BVAB1,g_Lacticaseibacillus,Lactobacillus_ultunensis,g_Limosilactobacillus,g_Megasphaera,Prevotella_bivia,g_Lactiplantibacillus,Atopobium_rimae,g_Finegoldia,g_Aerococcus,Prevotella_amnii,g_Peptoniphilus,g_Rothia,g_Anaerococcus,g_Saccharimonadales,g_Prevotella_7,g_Enterococcus,g_Dialister,g_Actinomyces,Prevotella_colorans,g_Corynebacterium,g_Mobiluncus,g_Alloscardovia,Sneathia_amnii,g_Veillonella,Lactobacillus_delbrueckii,g_Ureaplasma,BVAB2/BVAB3,Prevotella_buccalis,g_Parvimonas,g_Porphyromonas,Lactobacillus_helveticus,g_Haemophilus,g_Fenollaria,Prevotella_disiens,g_Gemella,g_Fusobacterium,g_Granulicatella,Sneathia_sanguinegens,g_DNF00809,f_Veillonellaceae,g_Scardovia,f_Propionibacteriaceae,g_Clostridium_sensu_stricto_1,g_Alloprevotella,Shuttleworthia_satelles,g_Howardella,g_Atopobium,Atopobium_unidentified,g_Peptostreptococcus,g_Campylobacter,g_Murdochiella,Prevotella_bergensis,g_Solobacterium,f_Prevotellaceae,g_Actinotignum,g_Escherichia-Shigella,g_Lawsonella,g_Sarcina,Lactobacillus_paragasseri,g_Mycoplasma,g_Staphylococcus,g_Rhodococcus,g_Muribaculaceae,g_Weissella,g_Brevibacterium,g_Facklamia,g_Varibaculum,g_Arcanobacterium,g_Oribacterium,g_Pseudoramibacter,g_Pyramidobacter,g_Bacteroides,g_Neorhizobium,g_Peptococcus,g_Turicella,g_Moryella,g_Actinobaculum,g_Leptotrichia,g_Psychrobacter,g_Cryptobacterium,g_Stomatobaculum,g_Ezakiella,g_W5053,Lactobacillus_sp.,g_Pseudomonas,g_Neisseria,g_Acinetobacter,g_Anaeroglobus,g_uncultured,g_Ligilactobacillus,Atopobium_sp.,g_Gallicola,g_Abiotrophia,Lactobacillus_bacterium,g_Agathobacter,g_Cutibacterium,g_Pelomonas,f_Lactobacillaceae,g_Prevotellaceae_UCG-001,None,Lactobacillus_Bacillus,o_Bacteroidales,g_Chloroplast,g_Actinoplanes,g_Brevundimonas,g_Bergeyella,g_Phreatobacter,Prevotella_sp.,Prevotella_loescheii,g_Catonella,f_Lachnospiraceae,Prevotella_bacterium,g_Aggregatibacter,g_Propionibacterium,f_Micrococcaceae,g_Eggerthia,g_Bulleidia,Prevotella_salivae,f_Comamonadaceae,g_Lachnoanaerobaculum,g_Capnocytophaga,g_S5-A14a,g_Massilia,g_Nocardioides,g_Dechloromonas,g_Paracoccus,g_Treponema,Lactobacillus_Firmicutes,g_Pediococcus,Prevotella_pallens,g_Dermabacter,Prevotella_aurantiaca,Fastidiosipila_sanguinis,Prevotella_oulorum,g_Sphingomonas,g_Geodermatophilus,g_Sphingobium,g_Saccharimonadaceae,g_Basfia,Atopobium_minutum,g_Negativicoccus,g_Blautia,g_Candidatus_Saccharimonas,g_Ralstonia,Atopobium_bacterium,g_Sediminibacterium,c_Gammaproteobacteria,g_Acidovorax,g_Filifactor,f_Oxalobacteraceae,g_Clostridium_sensu_stricto_8,g_Companilactobacillus,g_Pedobacter,Lactobacillus_organism,g_Lachnospiraceae_FE2018_group,g_Olsenella,g_0319-6G20,g_[Agitococcus]_lubricus_group,g_Sutterella,g_[Eubacterium]_brachy_group,f_Enterobacteriaceae,g_Tessaracoccus,g_Ruminococcus,g_Faecalibacterium,g_Kapabacteriales,g_Dyadobacter,g_Delftia,Lactobacillus_Lactobacillaceae,g_Subdoligranulum,g_Flavobacterium,c_Bacilli,g_Giesbergeria,g_Chryseobacterium,g_Clostridia_vadinBB60_group,o_Lactobacillales,g_Candidatus_Kaiserbacteria,g_Pseudonocardia,g_Johnsonella,g_Clostridioides,g_Proteiniclasticum,g_Family_XIII_UCG-001,g_Sulfuritalea,o_Burkholderiales,g_Lentimicrobium,g_Cellvibrio,g_Clostridium_sensu_stricto_13,g_Bdellovibrio,g_[Eubacterium]_nodatum_group,g_Planomicrobium,g_Mitochondria,g_Fusicatenibacter,g_Mycobacterium,g_Fastidiosipila,g_Klebsiella,g_Pseudoclavibacter,g_Micrococcus,g_Nosocomiicoccus,Lactobacillus_metagenome,f_Selenomonadaceae,g_Streptomyces,g_Halomonas,g_Bacillus,g_Collinsella,Fastidiosipila_bacterium,g_Roseburia,g_Candidatus_Obscuribacter,g_Parcubacteria,g_Bradyrhizobium,g_bacteriap25,g_Altererythrobacter,g_Slackia,g_Stenotrophomonas,g_Simplicispira,g_Arenimonas,g_Christensenellaceae_R-7_group,g_Roseimarinus,g_Undibacterium,g_Lachnospiraceae_NK4A136_group,g_Actinobacillus,g_UCG-002,f_Streptococcaceae,g_Antricoccus,c_Clostridia,Prevotella_nanceiensis,Lactobacillus_pasteurii,g_possible_genus_04,g_Mucilaginibacter,g_Coprobacillus,g_Catenibacterium,g_Ilumatobacter,g_Nakamurella,g_Microbacterium,g_Lautropia,g_Novosphingobium,g_Lachnospira,g_Kineosporia,g_Janthinobacterium,g_Helcococcus,g_Rubellimicrobium,g_Haliangium,g_Globicatella,g_Prevotella,g_Devosia,g_Desulfovibrio,g_Defluviitaleaceae_UCG-011,g_Roseateles,o_Oscillospirales,I-A_sim,I-B_sim,II_sim,III-A_sim,III-B_sim,IV-A_sim,IV-B_sim,IV-C0_sim,IV-C1_sim,IV-C2_sim,IV-C3_sim,IV-C4_sim,V_sim,subCST,score,CST
4985-B67-28FCombo,25658.0,25129.0,0.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993189096469203,0.9032500183310136,0.004289304769734996,0.001931277511198138,0.09819904198372924,0.0012665035960364949,0.009817425886499236,0.040583916174956026,0.006242911671393968,0.026353911449178074,0.002501043344347849,0.006639271568712601,0.03450069927342343,I-A,0.9993189096469203,I
5298-G10-28FCombo,24823.0,24807.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9980444010452861,0.8911834776784635,0.004202993802149081,0.0016925594022176656,0.09702499727287432,0.0012539457764836853,0.009628414026002207,0.039668457825232366,0.006162775797097351,0.026096918952234288,0.0024546593497560337,0.006468855735102226,0.025750204829465523,I-A,0.9980444010452861,I
5298-G100-28FCombo,31671.0,31582.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982239891219166,0.8924046027987013,0.004237530910311485,0.0018341965211105193,0.0972964910991556,0.0012871877554873374,0.00970868441519082,0.03984903999999353,0.00661236404568426,0.026163626226813324,0.002555835462112061,0.006709450937967964,0.02584123741523215,I-A,0.9982239891219166,I
5298-G102-28FCombo,24090.0,85.0,6428.0,0.0,1243.0,0.0,0.0,10.0,0.0,11008.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,4890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037910637050668334,0.02392406522461785,0.027612869757553563,0.26769667451235934,0.30363483522121376,0.05645740266098799,0.11296443838887732,0.057431927564433514,0.009947503707596103,0.006736567945388131,0.0007580117684184852,0.06745145948076216,0.11791334045235989,III-B,0.30363483522121376,III
5298-G103-28FCombo,28267.0,640.0,20503.0,6833.0,107.0,15.0,17.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,48.0,9.0,16.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01860098922010835,0.06895824034112624,0.047598293159598834,0.8940083198185316,0.8486177965492405,0.059253739149081726,0.12960819357394246,0.09160270612886935,0.01821010804066002,0.013510465419605705,0.0017972598568946634,0.1305924966126336,0.5001604906958004,III-A,0.8940083198185316,III
5298-G105-28FCombo,41520.0,41098.0,260.0,77.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9988080366283731,0.8973108963682837,0.00504204443398473,0.004797592850503946,0.1007426162053375,0.0015626384498735831,0.01032422599402193,0.04050662872941056,0.0063042330894959,0.02628702359464063,0.0024772329497829383,0.0071781853832257785,0.027888469806466604,I-A,0.9988080366283731,I
5298-G106-28FCombo,43261.0,27.0,18.0,0.0,43104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009151032730399826,0.008722328608944806,0.055856907750270315,0.00579139162656882,0.06896669168419836,0.19474141394311079,0.4161809137951209,0.024327498677525067,0.015175697060122657,0.008994118864961723,0.0015101249070967263,0.03223950711661908,0.052547316744415866,IV-B,0.4161809137951209,IV-B
5298-G108-28FCombo,29924.0,29913.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9980206640942318,0.89105523406276,0.004209772617106633,0.0017754248891626262,0.09709894036019065,0.001261740802583019,0.00964307230664933,0.0396698221559695,0.006164986874388851,0.026096089538853822,0.0024545481380600404,0.006485548055914948,0.025779131377417434,I-A,0.9980206640942318,I
5298-G109-28FCombo,31522.0,29705.0,1211.0,475.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983558746215839,0.9261360058864124,0.006143696426986974,0.02269612617115516,0.12213110617863183,0.0033625092531795737,0.014344169064462309,0.04506178307438379,0.007011649023871727,0.027163405737395233,0.002560460032214205,0.011247840342011841,0.04160849821900001,I-A,0.9983558746215839,I
